scenario,weight_mode,method,shift_strength,seed,alarm,selected_group,selected_bin,selected_abs_gap,selected_local_ess,selected_label_radius,selected_weight_radius,global_ess,weight_rmse,log_weight_corr,selected_is_planted_group
null,logistic_crossfit,label_ci,1.2,51,False,x0>1.5 & x2>1.5,"[0.86, 1.00]",0.8217510740225806,1.0908277292663981,1.5669254086905335,1.0,103.7360086912424,7.18419667457348,0.9572103832814507,False
null,logistic_crossfit,nuisance_ci,1.2,51,False,x0>1.5 & x2>1.5,"[0.86, 1.00]",0.8217510740225806,1.0908277292663981,1.5669254086905335,1.0,103.7360086912424,7.18419667457348,0.9572103832814507,False
planted,logistic_crossfit,naive_max,1.2,51,True,x2<0,"[0.29, 0.43]",0.5923932864388337,2.836518233334068,0.9717031662369316,1.0,103.7360086912424,7.18419667457348,0.9572103832814507,False
planted,logistic_crossfit,label_ci,1.2,51,False,x2<0,"[0.29, 0.43]",0.5923932864388337,2.836518233334068,0.9717031662369316,1.0,103.7360086912424,7.18419667457348,0.9572103832814507,False
planted,logistic_crossfit,nuisance_ci,1.2,51,False,x2<0,"[0.29, 0.43]",0.5923932864388337,2.836518233334068,0.9717031662369316,1.0,103.7360086912424,7.18419667457348,0.9572103832814507,False
null,oracle,naive_max,1.2,52,True,x1>1.5 & x2>1.5,"[0.43, 0.57]",0.5277019707265562,1.0,1.646662576949236,0.0,27.804455838965787,0.0,1.0,False
null,oracle,label_ci,1.2,52,False,x1>1.5 & x2>1.5,"[0.43, 0.57]",0.5277019707265562,1.0,1.646662576949236,0.0,27.804455838965787,0.0,1.0,False
null,oracle,nuisance_ci,1.2,52,False,x1>1.5 & x2>1.5,"[0.43, 0.57]",0.5277019707265562,1.0,1.646662576949236,0.0,27.804455838965787,0.0,1.0,False
planted,oracle,naive_max,1.2,52,True,x0>1 & x1>1,"[0.00, 0.14]",0.9644293513870325,1.0,1.646662576949236,0.0,27.804455838965787,0.0,1.0,False
planted,oracle,label_ci,1.2,52,False,x0>1 & x1>1,"[0.00, 0.14]",0.9644293513870325,1.0,1.646662576949236,0.0,27.804455838965787,0.0,1.0,False
planted,oracle,nuisance_ci,1.2,52,False,x0>1 & x1>1,"[0.00, 0.14]",0.9644293513870325,1.0,1.646662576949236,0.0,27.804455838965787,0.0,1.0,False
null,logistic_plugin,naive_max,1.2,52,True,x1>1.5 & x2>1.5,"[0.43, 0.57]",0.5277019707265562,1.0,1.6598873998536237,1.0,97.06942184564717,4.238010517869201,0.9855647954994213,False
null,logistic_plugin,label_ci,1.2,52,False,x1>1.5 & x2>1.5,"[0.43, 0.57]",0.5277019707265562,1.0,1.6598873998536237,1.0,97.06942184564717,4.238010517869201,0.9855647954994213,False
null,logistic_plugin,nuisance_ci,1.2,52,False,x1>1.5 & x2>1.5,"[0.43, 0.57]",0.5277019707265562,1.0,1.6598873998536237,1.0,97.06942184564717,4.238010517869201,0.9855647954994213,False
planted,logistic_plugin,naive_max,1.2,52,True,x0>1 & x1>1,"[0.00, 0.14]",0.9644293513870325,1.0,1.6598873998536237,1.0,97.06942184564717,4.238010517869201,0.9855647954994213,False
planted,logistic_plugin,label_ci,1.2,52,True,x0>0.5,"[0.00, 0.14]",0.8146662905753081,7.355545972372232,0.6120278305653455,1.0,97.06942184564717,4.238010517869201,0.9855647954994213,True
planted,logistic_plugin,nuisance_ci,1.2,52,False,x0>1 & x1>1,"[0.00, 0.14]",0.9644293513870325,1.0,1.6598873998536237,1.0,97.06942184564717,4.238010517869201,0.9855647954994213,False
null,logistic_crossfit,naive_max,1.2,52,True,x1>1.5 & x2>1.5,"[0.43, 0.57]",0.5277019707265562,1.0,1.6623785855375084,1.0,107.05880948294879,4.561842730379773,0.974728380134312,False
null,logistic_crossfit,label_ci,1.2,52,False,x1>1.5 & x2>1.5,"[0.43, 0.57]",0.5277019707265562,1.0,1.6623785855375084,1.0,107.05880948294879,4.561842730379773,0.974728380134312,False
null,logistic_crossfit,nuisance_ci,1.2,52,False,x1>1.5 & x2>1.5,"[0.43, 0.57]",0.5277019707265562,1.0,1.6623785855375084,1.0,107.05880948294879,4.561842730379773,0.974728380134312,False
planted,logistic_crossfit,naive_max,1.2,52,True,x0>1 & x1>1,"[0.00, 0.14]",0.9644293513870325,1.0,1.6623785855375084,0.14797316455994153,107.05880948294879,4.561842730379773,0.974728380134312,False
planted,logistic_crossfit,label_ci,1.2,52,True,x0>0.5,"[0.00, 0.14]",0.7988551657723647,9.801271803430078,0.5309929063160245,1.0,107.05880948294879,4.561842730379773,0.974728380134312,True
planted,logistic_crossfit,nuisance_ci,1.2,52,False,x0>1 & x1>1,"[0.00, 0.14]",0.9644293513870325,1.0,1.6623785855375084,0.14797316455994153,107.05880948294879,4.561842730379773,0.974728380134312,False
null,oracle,naive_max,1.2,53,True,x1>1.5,"[0.14, 0.29]",0.545513644168757,2.40171582988471,1.0204304064616554,0.0,25.652818738973483,0.0,1.0,False
null,oracle,label_ci,1.2,53,False,x1>1.5,"[0.14, 0.29]",0.545513644168757,2.40171582988471,1.0204304064616554,0.0,25.652818738973483,0.0,1.0,False
null,oracle,nuisance_ci,1.2,53,False,x1>1.5,"[0.14, 0.29]",0.545513644168757,2.40171582988471,1.0204304064616554,0.0,25.652818738973483,0.0,1.0,False
planted,oracle,naive_max,1.2,53,True,x0>0.5,"[0.14, 0.29]",0.7056570328889455,4.814110721202276,0.7207525110446665,0.0,25.652818738973483,0.0,1.0,True
planted,oracle,label_ci,1.2,53,False,x0>0.5,"[0.14, 0.29]",0.7056570328889455,4.814110721202276,0.7207525110446665,0.0,25.652818738973483,0.0,1.0,True
planted,oracle,nuisance_ci,1.2,53,False,x0>0.5,"[0.14, 0.29]",0.7056570328889455,4.814110721202276,0.7207525110446665,0.0,25.652818738973483,0.0,1.0,True
null,logistic_plugin,naive_max,1.2,53,True,x0>1.5,"[0.29, 0.43]",0.5523263473808283,2.5227354059130214,1.0124793917291726,1.0,90.70995479473673,4.469128992476362,0.9828050920971927,False
null,logistic_plugin,label_ci,1.2,53,False,x0>1.5,"[0.29, 0.43]",0.5523263473808283,2.5227354059130214,1.0124793917291726,1.0,90.70995479473673,4.469128992476362,0.9828050920971927,False
null,logistic_plugin,nuisance_ci,1.2,53,False,x0>1.5,"[0.29, 0.43]",0.5523263473808283,2.5227354059130214,1.0124793917291726,1.0,90.70995479473673,4.469128992476362,0.9828050920971927,False
planted,logistic_plugin,naive_max,1.2,53,True,x0>0.5,"[0.14, 0.29]",0.6755664930933749,6.439803030243223,0.6337029829167389,0.4336016680455889,90.70995479473673,4.469128992476362,0.9828050920971927,True
planted,logistic_plugin,label_ci,1.2,53,False,x0>0.5,"[0.14, 0.29]",0.6755664930933749,6.439803030243223,0.6337029829167389,0.4336016680455889,90.70995479473673,4.469128992476362,0.9828050920971927,True
planted,logistic_plugin,nuisance_ci,1.2,53,False,x0>0.5,"[0.14, 0.29]",0.6755664930933749,6.439803030243223,0.6337029829167389,0.4336016680455889,90.70995479473673,4.469128992476362,0.9828050920971927,True
null,logistic_crossfit,naive_max,1.2,53,True,x1>1.5,"[0.14, 0.29]",0.5571785925974155,2.6998106168696934,0.9798392739032206,0.2525850798075287,94.57061919785602,4.684707811851159,0.9760380769320864,False
null,logistic_crossfit,label_ci,1.2,53,False,x1>1.5,"[0.14, 0.29]",0.5571785925974155,2.6998106168696934,0.9798392739032206,0.2525850798075287,94.57061919785602,4.684707811851159,0.9760380769320864,False
null,logistic_crossfit,nuisance_ci,1.2,53,False,x1>1.5,"[0.14, 0.29]",0.5571785925974155,2.6998106168696934,0.9798392739032206,0.2525850798075287,94.57061919785602,4.684707811851159,0.9760380769320864,False
planted,logistic_crossfit,naive_max,1.2,53,True,x0>0.5,"[0.14, 0.29]",0.6994562304071874,6.364421325025616,0.6381782990890255,0.6636098500981675,94.57061919785602,4.684707811851159,0.9760380769320864,True
planted,logistic_crossfit,label_ci,1.2,53,False,x0>0.5,"[0.14, 0.29]",0.6994562304071874,6.364421325025616,0.6381782990890255,0.6636098500981675,94.57061919785602,4.684707811851159,0.9760380769320864,True
planted,logistic_crossfit,nuisance_ci,1.2,53,False,x0>0.5,"[0.14, 0.29]",0.6994562304071874,6.364421325025616,0.6381782990890255,0.6636098500981675,94.57061919785602,4.684707811851159,0.9760380769320864,True
null,oracle,naive_max,1.2,54,True,x0>1.5 & x2>1.5,"[0.57, 0.71]",0.6237215548522355,1.0,1.6507725923785446,0.0,35.46141268580858,0.0,1.0,False
null,oracle,label_ci,1.2,54,False,x0>1.5 & x2>1.5,"[0.57, 0.71]",0.6237215548522355,1.0,1.6507725923785446,0.0,35.46141268580858,0.0,1.0,False
null,oracle,nuisance_ci,1.2,54,False,x0>1.5 & x2>1.5,"[0.57, 0.71]",0.6237215548522355,1.0,1.6507725923785446,0.0,35.46141268580858,0.0,1.0,False
planted,oracle,naive_max,1.2,54,True,x0>1.5 & x2>1.5,"[0.00, 0.14]",0.9069956998889149,1.0,1.6507725923785446,0.0,35.46141268580858,0.0,1.0,False
planted,oracle,label_ci,1.2,54,False,x0>1.5 & x2>1.5,"[0.00, 0.14]",0.9069956998889149,1.0,1.6507725923785446,0.0,35.46141268580858,0.0,1.0,False
planted,oracle,nuisance_ci,1.2,54,False,x0>1.5 & x2>1.5,"[0.00, 0.14]",0.9069956998889149,1.0,1.6507725923785446,0.0,35.46141268580858,0.0,1.0,False
null,logistic_plugin,naive_max,1.2,54,True,x0>1.5 & x2>1,"[0.57, 0.71]",0.6237215548522355,1.0,1.6547572218295652,1.0,106.88189534207069,3.6012712713199218,0.9908083185500972,False
null,logistic_plugin,label_ci,1.2,54,False,x0>1.5 & x2>1,"[0.57, 0.71]",0.6237215548522355,1.0,1.6547572218295652,1.0,106.88189534207069,3.6012712713199218,0.9908083185500972,False
null,logistic_plugin,nuisance_ci,1.2,54,False,x0>1.5 & x2>1,"[0.57, 0.71]",0.6237215548522355,1.0,1.6547572218295652,1.0,106.88189534207069,3.6012712713199218,0.9908083185500972,False
planted,logistic_plugin,naive_max,1.2,54,True,x0>1.5 & x2>1.5,"[0.00, 0.14]",0.9069956998889149,1.0,1.6547572218295652,1.0,106.88189534207069,3.6012712713199218,0.9908083185500972,False
planted,logistic_plugin,label_ci,1.2,54,False,x0>1.5 & x2>1.5,"[0.00, 0.14]",0.9069956998889149,1.0,1.6547572218295652,1.0,106.88189534207069,3.6012712713199218,0.9908083185500972,False
planted,logistic_plugin,nuisance_ci,1.2,54,False,x0>1.5 & x2>1.5,"[0.00, 0.14]",0.9069956998889149,1.0,1.6547572218295652,1.0,106.88189534207069,3.6012712713199218,0.9908083185500972,False
null,logistic_crossfit,naive_max,1.2,54,True,x0>1.5 & x2>1.5,"[0.57, 0.71]",0.6237215548522355,1.0,1.6547572218295652,0.49593935849950493,114.94432614478896,3.5848584200605393,0.9803873563414532,False
null,logistic_crossfit,label_ci,1.2,54,False,x0>1.5 & x2>1.5,"[0.57, 0.71]",0.6237215548522355,1.0,1.6547572218295652,0.49593935849950493,114.94432614478896,3.5848584200605393,0.9803873563414532,False
null,logistic_crossfit,nuisance_ci,1.2,54,False,x0>1.5 & x2>1.5,"[0.57, 0.71]",0.6237215548522355,1.0,1.6547572218295652,0.49593935849950493,114.94432614478896,3.5848584200605393,0.9803873563414532,False
planted,logistic_crossfit,naive_max,1.2,54,True,x0>1.5 & x2>1.5,"[0.00, 0.14]",0.9069956998889149,1.0,1.6547572218295652,1.0,114.94432614478896,3.5848584200605393,0.9803873563414532,False
planted,logistic_crossfit,label_ci,1.2,54,True,x0>0.5,"[0.14, 0.29]",0.7935247583157423,8.133329912458155,0.5802298811210317,0.8705915158226682,114.94432614478896,3.5848584200605393,0.9803873563414532,True
planted,logistic_crossfit,nuisance_ci,1.2,54,False,x0>1.5 & x2>1.5,"[0.00, 0.14]",0.9069956998889149,1.0,1.6547572218295652,1.0,114.94432614478896,3.5848584200605393,0.9803873563414532,False
null,oracle,naive_max,1.2,55,True,x1>1 & x2>1,"[0.29, 0.43]",0.4439600574715985,3.6976431636933116,0.8418777659746431,0.0,17.539516708807934,0.0,1.0,False
null,oracle,label_ci,1.2,55,False,x1>1 & x2>1,"[0.29, 0.43]",0.4439600574715985,3.6976431636933116,0.8418777659746431,0.0,17.539516708807934,0.0,1.0,False
null,oracle,nuisance_ci,1.2,55,False,x1>1 & x2>1,"[0.29, 0.43]",0.4439600574715985,3.6976431636933116,0.8418777659746431,0.0,17.539516708807934,0.0,1.0,False
planted,oracle,naive_max,1.2,55,True,x0>1.5,"[0.14, 0.29]",0.7251362726185021,1.9981952064578101,1.145229647537895,0.0,17.539516708807934,0.0,1.0,False
planted,oracle,label_ci,1.2,55,False,x0>1.5,"[0.14, 0.29]",0.7251362726185021,1.9981952064578101,1.145229647537895,0.0,17.539516708807934,0.0,1.0,False
planted,oracle,nuisance_ci,1.2,55,False,x0>1.5,"[0.14, 0.29]",0.7251362726185021,1.9981952064578101,1.145229647537895,0.0,17.539516708807934,0.0,1.0,False
null,logistic_plugin,naive_max,1.2,55,True,x0>1 & x2>1,"[0.29, 0.43]",0.623454808765996,1.7771263400339725,1.2372893835190617,1.0,109.38155457412404,6.060069439263365,0.9738966345834149,False
null,logistic_plugin,label_ci,1.2,55,False,x0>1 & x2>1,"[0.29, 0.43]",0.623454808765996,1.7771263400339725,1.2372893835190617,1.0,109.38155457412404,6.060069439263365,0.9738966345834149,False
null,logistic_plugin,nuisance_ci,1.2,55,False,x0>1 & x2>1,"[0.29, 0.43]",0.623454808765996,1.7771263400339725,1.2372893835190617,1.0,109.38155457412404,6.060069439263365,0.9738966345834149,False
planted,logistic_plugin,naive_max,1.2,55,True,x0>1.5 & x2>1,"[0.14, 0.29]",0.7348215731197265,1.0,1.6494168939544458,1.0,109.38155457412404,6.060069439263365,0.9738966345834149,False
planted,logistic_plugin,label_ci,1.2,55,False,x0>1.5 & x2>1,"[0.14, 0.29]",0.7348215731197265,1.0,1.6494168939544458,1.0,109.38155457412404,6.060069439263365,0.9738966345834149,False
planted,logistic_plugin,nuisance_ci,1.2,55,False,x0>1.5 & x2>1,"[0.14, 0.29]",0.7348215731197265,1.0,1.6494168939544458,1.0,109.38155457412404,6.060069439263365,0.9738966345834149,False
null,logistic_crossfit,naive_max,1.2,55,True,x1>1.5 & x2>1,"[0.29, 0.43]",0.6598281791250409,1.0,1.6534424853942307,1.0,120.77571562636265,6.348064266769062,0.9610277156309821,False
null,logistic_crossfit,label_ci,1.2,55,False,x1>1.5 & x2>1,"[0.29, 0.43]",0.6598281791250409,1.0,1.6534424853942307,1.0,120.77571562636265,6.348064266769062,0.9610277156309821,False
null,logistic_crossfit,nuisance_ci,1.2,55,False,x1>1.5 & x2>1,"[0.29, 0.43]",0.6598281791250409,1.0,1.6534424853942307,1.0,120.77571562636265,6.348064266769062,0.9610277156309821,False
planted,logistic_crossfit,naive_max,1.2,55,True,x0>1.5 & x2>1,"[0.14, 0.29]",0.7348215731197265,1.0,1.6534424853942307,1.0,120.77571562636265,6.348064266769062,0.9610277156309821,False
planted,logistic_crossfit,label_ci,1.2,55,False,x0>1.5 & x2>1,"[0.14, 0.29]",0.7348215731197265,1.0,1.6534424853942307,1.0,120.77571562636265,6.348064266769062,0.9610277156309821,False
planted,logistic_crossfit,nuisance_ci,1.2,55,False,x0>1.5 & x2>1,"[0.14, 0.29]",0.7348215731197265,1.0,1.6534424853942307,1.0,120.77571562636265,6.348064266769062,0.9610277156309821,False
null,oracle,naive_max,1.2,56,True,x0>1.5 & x2>1,"[0.43, 0.57]",0.5152803554367158,1.0,1.6303837442102669,0.0,21.505938484784547,0.0,1.0,False
null,oracle,label_ci,1.2,56,False,x0>1.5 & x2>1,"[0.43, 0.57]",0.5152803554367158,1.0,1.6303837442102669,0.0,21.505938484784547,0.0,1.0,False
null,oracle,nuisance_ci,1.2,56,False,x0>1.5 & x2>1,"[0.43, 0.57]",0.5152803554367158,1.0,1.6303837442102669,0.0,21.505938484784547,0.0,1.0,False
planted,oracle,naive_max,1.2,56,True,x0>1 & x2>1,"[0.00, 0.14]",0.9293676130715008,1.0,1.6303837442102669,0.0,21.505938484784547,0.0,1.0,False
planted,oracle,label_ci,1.2,56,False,x0>1 & x2>1,"[0.00, 0.14]",0.9293676130715008,1.0,1.6303837442102669,0.0,21.505938484784547,0.0,1.0,False
planted,oracle,nuisance_ci,1.2,56,False,x0>1 & x2>1,"[0.00, 0.14]",0.9293676130715008,1.0,1.6303837442102669,0.0,21.505938484784547,0.0,1.0,False
null,logistic_plugin,naive_max,1.2,56,True,x0>1.5 & x2>1,"[0.43, 0.57]",0.5152803554367158,1.0,1.6424192868225358,1.0,102.30807334396982,5.400842647617395,0.9822347251709019,False
null,logistic_plugin,label_ci,1.2,56,False,x0>1.5 & x2>1,"[0.43, 0.57]",0.5152803554367158,1.0,1.6424192868225358,1.0,102.30807334396982,5.400842647617395,0.9822347251709019,False
null,logistic_plugin,nuisance_ci,1.2,56,False,x0>1.5 & x2>1,"[0.43, 0.57]",0.5152803554367158,1.0,1.6424192868225358,1.0,102.30807334396982,5.400842647617395,0.9822347251709019,False
planted,logistic_plugin,naive_max,1.2,56,True,x0>1.5 & x2>1,"[0.00, 0.14]",0.9293676130715007,1.0,1.6424192868225358,1.0,102.30807334396982,5.400842647617395,0.9822347251709019,False
planted,logistic_plugin,label_ci,1.2,56,True,x0>0.5,"[0.00, 0.14]",0.6319013874739091,15.135600492499872,0.42216692807898537,1.0,102.30807334396982,5.400842647617395,0.9822347251709019,True
planted,logistic_plugin,nuisance_ci,1.2,56,False,x0>1.5 & x2>1,"[0.00, 0.14]",0.9293676130715007,1.0,1.6424192868225358,1.0,102.30807334396982,5.400842647617395,0.9822347251709019,False
null,logistic_crossfit,naive_max,1.2,56,True,x0>1.5 & x2>1.5,"[0.43, 0.57]",0.5152803554367158,1.0,1.6438490423304355,1.0,102.11106879827152,5.195213737156957,0.9757136801758487,False
null,logistic_crossfit,label_ci,1.2,56,False,x0>1.5 & x2>1.5,"[0.43, 0.57]",0.5152803554367158,1.0,1.6438490423304355,1.0,102.11106879827152,5.195213737156957,0.9757136801758487,False
null,logistic_crossfit,nuisance_ci,1.2,56,False,x0>1.5 & x2>1.5,"[0.43, 0.57]",0.5152803554367158,1.0,1.6438490423304355,1.0,102.11106879827152,5.195213737156957,0.9757136801758487,False
planted,logistic_crossfit,naive_max,1.2,56,True,x0>1.5 & x2>1,"[0.00, 0.14]",0.9293676130715008,1.0,1.6438490423304355,1.0,102.11106879827152,5.195213737156957,0.9757136801758487,False
planted,logistic_crossfit,label_ci,1.2,56,True,x0>0.5,"[0.00, 0.14]",0.63529755041537,15.056764310419302,0.42363916839287535,1.0,102.11106879827152,5.195213737156957,0.9757136801758487,True
planted,logistic_crossfit,nuisance_ci,1.2,56,False,x0>1.5 & x2>1,"[0.00, 0.14]",0.9293676130715008,1.0,1.6438490423304355,1.0,102.11106879827152,5.195213737156957,0.9757136801758487,False
null,oracle,naive_max,1.2,57,True,x2>1.5,"[0.71, 0.86]",0.5449471271439839,2.4738854085950535,1.0561270706790347,0.0,66.81380909991016,0.0,0.9999999999999998,False
null,oracle,label_ci,1.2,57,False,x2>1.5,"[0.71, 0.86]",0.5449471271439839,2.4738854085950535,1.0561270706790347,0.0,66.81380909991016,0.0,0.9999999999999998,False
null,oracle,nuisance_ci,1.2,57,False,x2>1.5,"[0.71, 0.86]",0.5449471271439839,2.4738854085950535,1.0561270706790347,0.0,66.81380909991016,0.0,0.9999999999999998,False
planted,oracle,naive_max,1.2,57,True,x0>1.5 & x1>1,"[0.14, 0.29]",0.8288167109089526,1.0,1.6611389597717832,0.0,66.81380909991016,0.0,0.9999999999999998,False
planted,oracle,label_ci,1.2,57,True,x0>0.5,"[0.29, 0.43]",0.5744773158691995,21.753611743970858,0.3561560102694149,0.0,66.81380909991016,0.0,0.9999999999999998,True
planted,oracle,nuisance_ci,1.2,57,True,x0>0.5,"[0.29, 0.43]",0.5744773158691995,21.753611743970858,0.3561560102694149,0.0,66.81380909991016,0.0,0.9999999999999998,True
null,logistic_plugin,naive_max,1.2,57,True,x1>1.5 & x2>1.5,"[0.14, 0.29]",0.742934628354476,1.0,1.6660280174809707,0.5744225100265687,92.56693696591678,1.224238159026039,0.9927696172812348,False
null,logistic_plugin,label_ci,1.2,57,False,x1>1.5 & x2>1.5,"[0.14, 0.29]",0.742934628354476,1.0,1.6660280174809707,0.5744225100265687,92.56693696591678,1.224238159026039,0.9927696172812348,False
