scenario,method,shift_strength,seed,alarm,abstained,selected_group,selected_bin,selected_abs_gap,selected_local_ess,selected_ci_half_width,global_ess,n_cells,n_eligible_cells,selected_is_planted_group
planted,global_ess_gate,1.6,140,False,True,x0<0,"[0.57, 0.71]",0.36729980131290274,12.757835279194541,0.42214888675659606,25.134075487869715,39,0,False
planted,local_ess_gate,1.6,140,False,False,x0>0.5,"[0.71, 0.86]",0.18449594272952857,20.526504913847237,0.33281020897328495,25.134075487869715,39,4,True
planted,simultaneous_ci,1.6,140,False,False,x0<0,"[0.57, 0.71]",0.36729980131290274,12.757835279194541,0.42214888675659606,25.134075487869715,39,39,False
null,naive_max,1.6,141,True,False,x1>1.5 & x2>1.5,"[0.14, 0.29]",0.7890552745288002,1.0,1.633497432162835,35.061565926169145,92,92,False
null,global_ess_gate,1.6,141,False,True,x1>1.5 & x2>1.5,"[0.14, 0.29]",0.7890552745288002,1.0,1.633497432162835,35.061565926169145,92,0,False
null,local_ess_gate,1.6,141,False,True,none,none,,,,35.061565926169145,92,0,False
null,simultaneous_ci,1.6,141,False,False,x1>1.5 & x2>1.5,"[0.14, 0.29]",0.7890552745288002,1.0,1.633497432162835,35.061565926169145,92,92,False
planted,naive_max,1.6,141,True,False,x0>1 & x2>1,"[0.14, 0.29]",0.7362751298759401,1.0,1.633497432162835,35.061565926169145,92,92,False
planted,global_ess_gate,1.6,141,False,True,x0>1 & x2>1,"[0.14, 0.29]",0.7362751298759401,1.0,1.633497432162835,35.061565926169145,92,0,False
planted,local_ess_gate,1.6,141,False,True,none,none,,,,35.061565926169145,92,0,False
planted,simultaneous_ci,1.6,141,False,False,x0>1 & x2>1,"[0.14, 0.29]",0.7362751298759401,1.0,1.633497432162835,35.061565926169145,92,92,False
null,naive_max,1.6,142,True,False,x0<-0.5,"[0.00, 0.14]",0.6827501807306082,1.7493535698560836,1.2239755459631865,49.53473279629785,83,83,False
null,global_ess_gate,1.6,142,False,True,x0<-0.5,"[0.00, 0.14]",0.6827501807306082,1.7493535698560836,1.2239755459631865,49.53473279629785,83,0,False
null,local_ess_gate,1.6,142,False,True,none,none,,,,49.53473279629785,83,0,False
null,simultaneous_ci,1.6,142,False,False,x0<-0.5,"[0.00, 0.14]",0.6827501807306082,1.7493535698560836,1.2239755459631865,49.53473279629785,83,83,False
planted,naive_max,1.6,142,True,False,x1>1 & x2>1,"[0.14, 0.29]",0.8046661484968884,1.829997913707507,1.1967026191296712,49.53473279629785,83,83,False
planted,global_ess_gate,1.6,142,False,True,x1>1 & x2>1,"[0.14, 0.29]",0.8046661484968884,1.829997913707507,1.1967026191296712,49.53473279629785,83,0,False
planted,local_ess_gate,1.6,142,False,True,none,none,,,,49.53473279629785,83,0,False
planted,simultaneous_ci,1.6,142,False,False,x1>1 & x2>1,"[0.14, 0.29]",0.8046661484968884,1.829997913707507,1.1967026191296712,49.53473279629785,83,83,False
null,naive_max,1.6,143,True,False,x1>1 & x2>1,"[0.57, 0.71]",0.6906108318429927,2.01985076831229,1.1556448662445995,28.530162072904925,98,98,False
null,global_ess_gate,1.6,143,False,True,x1>1 & x2>1,"[0.57, 0.71]",0.6906108318429927,2.01985076831229,1.1556448662445995,28.530162072904925,98,0,False
null,local_ess_gate,1.6,143,False,True,none,none,,,,28.530162072904925,98,0,False
null,simultaneous_ci,1.6,143,False,False,x1>1 & x2>1,"[0.57, 0.71]",0.6906108318429927,2.01985076831229,1.1556448662445995,28.530162072904925,98,98,False
planted,naive_max,1.6,143,True,False,x0>0.5,"[0.00, 0.14]",0.8628663478267957,1.0104614146841473,1.6338950955221165,28.530162072904925,98,98,True
planted,global_ess_gate,1.6,143,False,True,x0>0.5,"[0.00, 0.14]",0.8628663478267957,1.0104614146841473,1.6338950955221165,28.530162072904925,98,0,True
planted,local_ess_gate,1.6,143,False,True,none,none,,,,28.530162072904925,98,0,False
planted,simultaneous_ci,1.6,143,False,False,x0>0.5,"[0.00, 0.14]",0.8628663478267957,1.0104614146841473,1.6338950955221165,28.530162072904925,98,98,True
null,naive_max,1.6,144,True,False,x0>1.5 & x2>1,"[0.71, 0.86]",0.7490685491895088,1.1276916892451945,1.4521824587563623,22.712232704294866,49,49,False
null,global_ess_gate,1.6,144,False,True,x0>1.5 & x2>1,"[0.71, 0.86]",0.7490685491895088,1.1276916892451945,1.4521824587563623,22.712232704294866,49,0,False
null,local_ess_gate,1.6,144,False,True,none,none,,,,22.712232704294866,49,0,False
null,simultaneous_ci,1.6,144,False,False,x0>1.5 & x2>1,"[0.71, 0.86]",0.7490685491895088,1.1276916892451945,1.4521824587563623,22.712232704294866,49,49,False
planted,naive_max,1.6,144,True,False,x0>1,"[0.43, 0.57]",0.4755058822767597,4.245535065159998,0.7484282300179002,22.712232704294866,49,49,False
planted,global_ess_gate,1.6,144,False,True,x0>1,"[0.43, 0.57]",0.4755058822767597,4.245535065159998,0.7484282300179002,22.712232704294866,49,0,False
planted,local_ess_gate,1.6,144,False,True,none,none,,,,22.712232704294866,49,0,False
planted,simultaneous_ci,1.6,144,False,False,x0>1,"[0.43, 0.57]",0.4755058822767597,4.245535065159998,0.7484282300179002,22.712232704294866,49,49,False
null,naive_max,1.6,145,True,False,x0>1.5 & x1>1.5,"[0.29, 0.43]",0.6484164533297119,1.0,1.6365391820215123,6.649943170546151,94,94,False
null,global_ess_gate,1.6,145,False,True,x0>1.5 & x1>1.5,"[0.29, 0.43]",0.6484164533297119,1.0,1.6365391820215123,6.649943170546151,94,0,False
null,local_ess_gate,1.6,145,False,True,none,none,,,,6.649943170546151,94,0,False
null,simultaneous_ci,1.6,145,False,False,x0>1.5 & x1>1.5,"[0.29, 0.43]",0.6484164533297119,1.0,1.6365391820215123,6.649943170546151,94,94,False
planted,naive_max,1.6,145,True,False,x0>1.5 & x2>1,"[0.14, 0.29]",0.7778519232910676,1.8437409066909196,1.2052481178560484,6.649943170546151,94,94,False
planted,global_ess_gate,1.6,145,False,True,x0>1.5 & x2>1,"[0.14, 0.29]",0.7778519232910676,1.8437409066909196,1.2052481178560484,6.649943170546151,94,0,False
planted,local_ess_gate,1.6,145,False,True,none,none,,,,6.649943170546151,94,0,False
planted,simultaneous_ci,1.6,145,False,False,x0>1.5 & x2>1,"[0.14, 0.29]",0.7778519232910676,1.8437409066909196,1.2052481178560484,6.649943170546151,94,94,False
null,naive_max,1.6,146,True,False,x1>1.5,"[0.29, 0.43]",0.5964801059117334,1.1086050205291194,1.5612538144633514,22.04307949704116,99,99,False
null,global_ess_gate,1.6,146,False,True,x1>1.5,"[0.29, 0.43]",0.5964801059117334,1.1086050205291194,1.5612538144633514,22.04307949704116,99,0,False
null,local_ess_gate,1.6,146,False,True,none,none,,,,22.04307949704116,99,0,False
null,simultaneous_ci,1.6,146,False,False,x1>1.5,"[0.29, 0.43]",0.5964801059117334,1.1086050205291194,1.5612538144633514,22.04307949704116,99,99,False
planted,naive_max,1.6,146,True,False,x0>1.5 & x1>1,"[0.00, 0.14]",0.935894165890556,3.096493443563145,0.9341720098445139,22.04307949704116,99,99,False
planted,global_ess_gate,1.6,146,False,True,x0>1.5 & x1>1,"[0.00, 0.14]",0.935894165890556,3.096493443563145,0.9341720098445139,22.04307949704116,99,0,False
planted,local_ess_gate,1.6,146,False,True,none,none,,,,22.04307949704116,99,0,False
planted,simultaneous_ci,1.6,146,True,False,x0>1.5,"[0.00, 0.14]",0.8425117091658939,10.33998269224432,0.5112131622042585,22.04307949704116,99,99,False
null,naive_max,1.6,147,True,False,x1>1.5 & x2>1.5,"[0.71, 0.86]",0.8056147312464922,1.0151213991321633,1.616621945538314,13.210090409207115,89,89,False
null,global_ess_gate,1.6,147,False,True,x1>1.5 & x2>1.5,"[0.71, 0.86]",0.8056147312464922,1.0151213991321633,1.616621945538314,13.210090409207115,89,0,False
null,local_ess_gate,1.6,147,False,True,none,none,,,,13.210090409207115,89,0,False
null,simultaneous_ci,1.6,147,False,False,x1>1.5 & x2>1.5,"[0.71, 0.86]",0.8056147312464922,1.0151213991321633,1.616621945538314,13.210090409207115,89,89,False
planted,naive_max,1.6,147,True,False,x0>1 & x1>1,"[0.14, 0.29]",0.8165893465915278,2.7373101187247477,0.9844767410586026,13.210090409207115,89,89,False
planted,global_ess_gate,1.6,147,False,True,x0>1 & x1>1,"[0.14, 0.29]",0.8165893465915278,2.7373101187247477,0.9844767410586026,13.210090409207115,89,0,False
planted,local_ess_gate,1.6,147,False,True,none,none,,,,13.210090409207115,89,0,False
planted,simultaneous_ci,1.6,147,True,False,x1<0,"[0.00, 0.14]",0.645898553833742,15.681359207580194,0.41131600589818473,13.210090409207115,89,89,False
null,naive_max,1.6,148,True,False,x1>1.5,"[0.14, 0.29]",0.6036453168217174,1.7046133778358254,1.2438084619845118,18.92376054729637,86,86,False
null,global_ess_gate,1.6,148,False,True,x1>1.5,"[0.14, 0.29]",0.6036453168217174,1.7046133778358254,1.2438084619845118,18.92376054729637,86,0,False
null,local_ess_gate,1.6,148,False,False,x1<-0.5,"[0.86, 1.00]",0.03652350493878385,21.04522756042698,0.3539888969004792,18.92376054729637,86,1,False
null,simultaneous_ci,1.6,148,False,False,x1>1.5,"[0.14, 0.29]",0.6036453168217174,1.7046133778358254,1.2438084619845118,18.92376054729637,86,86,False
planted,naive_max,1.6,148,True,False,x0>1 & x1>1,"[0.14, 0.29]",0.6800903936243714,1.7315563765805229,1.2340937002288985,18.92376054729637,86,86,False
planted,global_ess_gate,1.6,148,False,True,x0>1 & x1>1,"[0.14, 0.29]",0.6800903936243714,1.7315563765805229,1.2340937002288985,18.92376054729637,86,0,False
planted,local_ess_gate,1.6,148,False,False,x1<-0.5,"[0.86, 1.00]",0.03820880337467062,21.04522756042698,0.3539888969004792,18.92376054729637,86,1,False
planted,simultaneous_ci,1.6,148,False,False,x0>1 & x1>1,"[0.14, 0.29]",0.6800903936243714,1.7315563765805229,1.2340937002288985,18.92376054729637,86,86,False
null,naive_max,1.6,149,True,False,x1>1 & x2>1,"[0.86, 1.00]",0.8592675732151708,1.0078020371298972,1.6346095165429335,22.972200987924634,97,97,False
null,global_ess_gate,1.6,149,False,True,x1>1 & x2>1,"[0.86, 1.00]",0.8592675732151708,1.0078020371298972,1.6346095165429335,22.972200987924634,97,0,False
null,local_ess_gate,1.6,149,False,False,x2<0,"[0.00, 0.14]",0.02119768586878562,21.895221554301024,0.35069289474900883,22.972200987924634,97,1,False
null,simultaneous_ci,1.6,149,False,False,x1>1 & x2>1,"[0.86, 1.00]",0.8592675732151708,1.0078020371298972,1.6346095165429335,22.972200987924634,97,97,False
planted,naive_max,1.6,149,True,False,x1>1.5 & x2>1.5,"[0.00, 0.14]",0.9660834251230411,1.0,1.6409737691982458,22.972200987924634,97,97,False
planted,global_ess_gate,1.6,149,False,True,x1>1.5 & x2>1.5,"[0.00, 0.14]",0.9660834251230411,1.0,1.6409737691982458,22.972200987924634,97,0,False
planted,local_ess_gate,1.6,149,True,False,x2<0,"[0.00, 0.14]",0.4019331766896207,21.895221554301024,0.35069289474900883,22.972200987924634,97,1,False
planted,simultaneous_ci,1.6,149,False,False,x1>1.5 & x2>1.5,"[0.00, 0.14]",0.9660834251230411,1.0,1.6409737691982458,22.972200987924634,97,97,False
null,naive_max,1.6,150,True,False,x0>1.5 & x1>1.5,"[0.71, 0.86]",0.8310063192054934,1.0,1.6438490423304355,16.566253950622844,99,99,False
null,global_ess_gate,1.6,150,False,True,x0>1.5 & x1>1.5,"[0.71, 0.86]",0.8310063192054934,1.0,1.6438490423304355,16.566253950622844,99,0,False
null,local_ess_gate,1.6,150,False,True,none,none,,,,16.566253950622844,99,0,False
null,simultaneous_ci,1.6,150,False,False,x0>1.5 & x1>1.5,"[0.71, 0.86]",0.8310063192054934,1.0,1.6438490423304355,16.566253950622844,99,99,False
planted,naive_max,1.6,150,True,False,x0>1 & x2>1,"[0.00, 0.14]",0.9675636713797298,1.035019613814881,1.6158001460889055,16.566253950622844,99,99,False
planted,global_ess_gate,1.6,150,False,True,x0>1 & x2>1,"[0.00, 0.14]",0.9675636713797298,1.035019613814881,1.6158001460889055,16.566253950622844,99,0,False
planted,local_ess_gate,1.6,150,False,True,none,none,,,,16.566253950622844,99,0,False
planted,simultaneous_ci,1.6,150,False,False,x0>1 & x2>1,"[0.00, 0.14]",0.9675636713797298,1.035019613814881,1.6158001460889055,16.566253950622844,99,99,False
null,naive_max,1.6,151,True,False,x1>1 & x2>1,"[0.43, 0.57]",0.44331776068085815,1.0,1.6380340741778938,15.59124391259826,95,95,False
null,global_ess_gate,1.6,151,False,True,x1>1 & x2>1,"[0.43, 0.57]",0.44331776068085815,1.0,1.6380340741778938,15.59124391259826,95,0,False
null,local_ess_gate,1.6,151,False,True,none,none,,,,15.59124391259826,95,0,False
null,simultaneous_ci,1.6,151,False,False,x1>1 & x2>1,"[0.43, 0.57]",0.44331776068085815,1.0,1.6380340741778938,15.59124391259826,95,95,False
planted,naive_max,1.6,151,True,False,x0>1,"[0.14, 0.29]",0.7814205568839657,2.3337765011308353,1.0722431991703776,15.59124391259826,95,95,False
planted,global_ess_gate,1.6,151,False,True,x0>1,"[0.14, 0.29]",0.7814205568839657,2.3337765011308353,1.0722431991703776,15.59124391259826,95,0,False
planted,local_ess_gate,1.6,151,False,True,none,none,,,,15.59124391259826,95,0,False
planted,simultaneous_ci,1.6,151,False,False,x0>1,"[0.14, 0.29]",0.7814205568839657,2.3337765011308353,1.0722431991703776,15.59124391259826,95,95,False
null,naive_max,1.6,152,True,False,x0>1 & x1>1,"[0.71, 0.86]",0.7458103297954086,1.0843986453740329,1.5562341523476357,13.41989976883373,84,84,False
null,global_ess_gate,1.6,152,False,True,x0>1 & x1>1,"[0.71, 0.86]",0.7458103297954086,1.0843986453740329,1.5562341523476357,13.41989976883373,84,0,False
null,local_ess_gate,1.6,152,False,True,none,none,,,,13.41989976883373,84,0,False
null,simultaneous_ci,1.6,152,False,False,x0>1 & x1>1,"[0.71, 0.86]",0.7458103297954086,1.0843986453740329,1.5562341523476357,13.41989976883373,84,84,False
planted,naive_max,1.6,152,True,False,x0>1.5 & x2>1.5,"[0.14, 0.29]",0.7982487690112724,1.2023840690461858,1.4779094237082127,13.41989976883373,84,84,False
planted,global_ess_gate,1.6,152,False,True,x0>1.5 & x2>1.5,"[0.14, 0.29]",0.7982487690112724,1.2023840690461858,1.4779094237082127,13.41989976883373,84,0,False
planted,local_ess_gate,1.6,152,False,True,none,none,,,,13.41989976883373,84,0,False
planted,simultaneous_ci,1.6,152,False,False,x0>1.5 & x2>1.5,"[0.14, 0.29]",0.7982487690112724,1.2023840690461858,1.4779094237082127,13.41989976883373,84,84,False
null,naive_max,1.6,153,True,False,x0>1.5 & x2>1,"[0.71, 0.86]",0.7935515292813596,1.0,1.6636064960369061,45.290765346797805,114,114,False
null,global_ess_gate,1.6,153,False,True,x0>1.5 & x2>1,"[0.71, 0.86]",0.7935515292813596,1.0,1.6636064960369061,45.290765346797805,114,0,False
null,local_ess_gate,1.6,153,False,True,none,none,,,,45.290765346797805,114,0,False
null,simultaneous_ci,1.6,153,False,False,x0>1.5 & x2>1,"[0.71, 0.86]",0.7935515292813596,1.0,1.6636064960369061,45.290765346797805,114,114,False
planted,naive_max,1.6,153,True,False,x2<-0.5,"[0.00, 0.14]",0.9259642117156561,1.3776172387686998,1.4173800745765575,45.290765346797805,114,114,False
planted,global_ess_gate,1.6,153,False,True,x2<-0.5,"[0.00, 0.14]",0.9259642117156561,1.3776172387686998,1.4173800745765575,45.290765346797805,114,0,False
planted,local_ess_gate,1.6,153,False,True,none,none,,,,45.290765346797805,114,0,False
planted,simultaneous_ci,1.6,153,False,False,x2<-0.5,"[0.00, 0.14]",0.9259642117156561,1.3776172387686998,1.4173800745765575,45.290765346797805,114,114,False
null,naive_max,1.6,154,True,False,x1>1 & x2>1,"[0.29, 0.43]",0.20334983276173443,3.104845710522406,0.8660516627333074,44.452648433755634,44,44,False
null,global_ess_gate,1.6,154,False,True,x1>1 & x2>1,"[0.29, 0.43]",0.20334983276173443,3.104845710522406,0.8660516627333074,44.452648433755634,44,0,False
null,local_ess_gate,1.6,154,False,False,x0>0.5,"[0.14, 0.29]",0.0371785646639466,29.820312285695216,0.2794523190904546,44.452648433755634,44,5,True
null,simultaneous_ci,1.6,154,False,False,x1>1 & x2>1,"[0.29, 0.43]",0.20334983276173443,3.104845710522406,0.8660516627333074,44.452648433755634,44,44,False
planted,naive_max,1.6,154,True,False,x0>1.5 & x2>1.5,"[0.00, 0.14]",0.8756633620572749,2.5035228148043736,0.9644684709787638,44.452648433755634,44,44,False
planted,global_ess_gate,1.6,154,False,True,x0>1.5 & x2>1.5,"[0.00, 0.14]",0.8756633620572749,2.5035228148043736,0.9644684709787638,44.452648433755634,44,0,False
planted,local_ess_gate,1.6,154,True,False,x0>0.5,"[0.00, 0.14]",0.6846103723788913,28.173921366021986,0.28750153155092384,44.452648433755634,44,5,True
planted,simultaneous_ci,1.6,154,True,False,x0>1.5 & x1>1,"[0.00, 0.14]",0.7720875016188795,7.973111024319286,0.5404430121215246,44.452648433755634,44,44,False
null,naive_max,1.6,155,True,False,x0>1.5 & x2>1.5,"[0.71, 0.86]",0.8440254951749097,1.1006862739257648,1.555517911671969,13.912697146749169,91,91,False
null,global_ess_gate,1.6,155,False,True,x0>1.5 & x2>1.5,"[0.71, 0.86]",0.8440254951749097,1.1006862739257648,1.555517911671969,13.912697146749169,91,0,False
null,local_ess_gate,1.6,155,False,True,none,none,,,,13.912697146749169,91,0,False
null,simultaneous_ci,1.6,155,False,False,x0>1.5 & x2>1.5,"[0.71, 0.86]",0.8440254951749097,1.1006862739257648,1.555517911671969,13.912697146749169,91,91,False
planted,naive_max,1.6,155,True,False,x0>1.5,"[0.14, 0.29]",0.8440735533292121,1.9310182072553503,1.174393414726418,13.912697146749169,91,91,False
planted,global_ess_gate,1.6,155,False,True,x0>1.5,"[0.14, 0.29]",0.8440735533292121,1.9310182072553503,1.174393414726418,13.912697146749169,91,0,False
planted,local_ess_gate,1.6,155,False,True,none,none,,,,13.912697146749169,91,0,False
planted,simultaneous_ci,1.6,155,False,False,x0>1.5,"[0.14, 0.29]",0.8440735533292121,1.9310182072553503,1.174393414726418,13.912697146749169,91,91,False
null,naive_max,1.6,156,True,False,x0>1 & x1>1,"[0.57, 0.71]",0.6503077026460702,1.3618141309488934,1.3915779390522618,16.641836239043894,86,86,False
null,global_ess_gate,1.6,156,False,True,x0>1 & x1>1,"[0.57, 0.71]",0.6503077026460702,1.3618141309488934,1.3915779390522618,16.641836239043894,86,0,False
null,local_ess_gate,1.6,156,False,True,none,none,,,,16.641836239043894,86,0,False
null,simultaneous_ci,1.6,156,False,False,x0>1 & x1>1,"[0.57, 0.71]",0.6503077026460702,1.3618141309488934,1.3915779390522618,16.641836239043894,86,86,False
planted,naive_max,1.6,156,True,False,x0>1,"[0.00, 0.14]",0.8883378579425603,1.0,1.6239268158201037,16.641836239043894,86,86,False
planted,global_ess_gate,1.6,156,False,True,x0>1,"[0.00, 0.14]",0.8883378579425603,1.0,1.6239268158201037,16.641836239043894,86,0,False
planted,local_ess_gate,1.6,156,False,True,none,none,,,,16.641836239043894,86,0,False
planted,simultaneous_ci,1.6,156,False,False,x0>1,"[0.00, 0.14]",0.8883378579425603,1.0,1.6239268158201037,16.641836239043894,86,86,False
null,naive_max,1.6,157,True,False,x1>1.5 & x2>1.5,"[0.43, 0.57]",0.5365794476182297,1.0,1.6271947436471677,30.423814031016946,88,88,False
null,global_ess_gate,1.6,157,False,True,x1>1.5 & x2>1.5,"[0.43, 0.57]",0.5365794476182297,1.0,1.6271947436471677,30.423814031016946,88,0,False
null,local_ess_gate,1.6,157,False,False,x2>1,"[0.00, 0.14]",0.050347875562365356,21.517465814796367,0.35078738899256234,30.423814031016946,88,3,False
null,simultaneous_ci,1.6,157,False,False,x1>1.5 & x2>1.5,"[0.43, 0.57]",0.5365794476182297,1.0,1.6271947436471677,30.423814031016946,88,88,False
planted,naive_max,1.6,157,True,False,x1>1.5 & x2>1,"[0.14, 0.29]",0.8094670779816856,1.0,1.6271947436471677,30.423814031016946,88,88,False
planted,global_ess_gate,1.6,157,False,True,x1>1.5 & x2>1,"[0.14, 0.29]",0.8094670779816856,1.0,1.6271947436471677,30.423814031016946,88,0,False
planted,local_ess_gate,1.6,157,False,False,x0<0,"[0.00, 0.14]",0.03258515796127009,20.698981264150735,0.3576556144499848,30.423814031016946,88,3,False
planted,simultaneous_ci,1.6,157,False,False,x1>1.5 & x2>1,"[0.14, 0.29]",0.8094670779816856,1.0,1.6271947436471677,30.423814031016946,88,88,False
null,naive_max,1.6,158,True,False,x0>1.5,"[0.57, 0.71]",0.6079910203226659,1.638914361978031,1.2387765726084294,2.0805053646308505,66,66,False
null,global_ess_gate,1.6,158,False,True,x0>1.5,"[0.57, 0.71]",0.6079910203226659,1.638914361978031,1.2387765726084294,2.0805053646308505,66,0,False
null,local_ess_gate,1.6,158,False,True,none,none,,,,2.0805053646308505,66,0,False
null,simultaneous_ci,1.6,158,False,False,x0>1.5,"[0.57, 0.71]",0.6079910203226659,1.638914361978031,1.2387765726084294,2.0805053646308505,66,66,False
