weight_mode,shift_strength,seed,global_ess,q10_local_ess,median_local_ess,worst_group_noise,false_alarm_005,false_alarm_010
oracle,0.8,62,110.68697750421039,2.5345261907992507,9.034058088337334,0.051355750203087816,True,False
oracle,0.8,63,76.32168081753376,1.0,5.421077798238579,0.05406501268631225,True,False
oracle,0.8,64,99.98800205927613,1.0,6.487213417984416,0.05155286413678419,True,False
oracle,0.8,65,131.44628099775227,2.0952259673671394,7.000826230251674,0.08730760176741219,True,False
oracle,0.8,66,90.33203559130247,1.0,4.90506394013232,0.07121643155039709,True,False
oracle,0.8,67,109.6497123187645,1.4430432594046891,5.70522502422227,0.09839495411379838,True,False
oracle,0.8,68,73.06607744348929,1.0569926860306773,6.42974060326357,0.10859022824393251,True,True
oracle,0.8,69,74.00574733905133,2.5250024145423233,9.983390861987436,0.033433813448222445,False,False
oracle,0.8,70,71.47233840758518,1.9221094215422285,7.238315236997789,0.0486485180861696,False,False
oracle,0.8,71,124.19793294251483,1.9762910200919175,7.781831778204419,0.04422805651530073,False,False
oracle,0.8,72,98.15650293079095,1.3822639811490092,5.590381222596666,0.06369343920406798,True,False
oracle,0.8,73,98.63452760317152,2.4186718949609203,10.699925195358459,0.04505337562348557,False,False
oracle,0.8,74,43.284933907274265,1.8011507911621385,6.86341355936414,0.046020927474236153,False,False
oracle,0.8,75,86.2981527688631,2.8474044854196103,8.763227272525109,0.03515628724757037,False,False
oracle,0.8,76,109.52372382061115,1.5759909129392644,6.4906949032564185,0.08900838486745022,True,False
oracle,0.8,77,110.03933247365185,1.3508764075425796,5.7045736418205175,0.054104530037531046,True,False
oracle,0.8,78,93.95533199286004,2.3934877471774785,8.056182280455866,0.0643346544055081,True,False
oracle,0.8,79,130.23403376340812,1.972581524237998,7.415266390629723,0.0899994374321981,True,False
oracle,0.8,80,133.757786384841,1.9667476819999652,8.194417298535408,0.05452475390520075,True,False
oracle,0.8,81,125.790452291769,2.2738867052692417,9.56696094588724,0.08627805998880389,True,False
oracle,0.8,82,88.85552586571134,1.644630270931334,7.887009672390857,0.037471513721821316,False,False
oracle,0.8,83,83.67816870014282,3.1619129189473383,9.715468511558539,0.03251743026018284,False,False
oracle,0.8,84,97.52680421919364,1.692811505281123,6.623093124056561,0.07212168722048498,True,False
oracle,0.8,85,9.222129004396955,1.5796201453109564,6.029287529310478,0.03968165716844029,False,False
oracle,0.8,86,76.83810334417309,1.1624228501718454,4.844383820341287,0.07761467177882045,True,False
oracle,0.8,87,88.89307687294126,2.1729799248986548,7.649013412322737,0.07202347419276342,True,False
